Event ID,Date,Year,Month,Month Number,Week,Plant,Production Line,Machine ID,Machine Type,Shift,Operator ID,Technician,Downtime Category,Downtime Reason,Planned or Unplanned,Root Cause,Downtime Minutes,Downtime Hours,Repair Cost EURO,Cost per Minute,Production Units Lost,Product Type,Status,Resolution Time,Maintenance Type
DT-103972,2024-11-27,2024,November,11,48,Plant D - Bratislava,Line 2,MC-4486,Press Machine,Afternoon (14:00-22:00),OP-1353,J. Dubois,Electrical Failure,Sensor Fault,Unplanned,Voltage spike,127.6,2.13,767.98,6.02,117,Consumer Electronics,Resolved,2.25,Corrective
DT-103969,2024-11-27,2024,November,11,48,Plant B - Lyon,Line 2,MC-1611,Injection Molding,Morning (06:00-14:00),OP-1056,N. Horvat,Quality Inspection,Non-Conformance Review,Planned,Customer complaint follow-up,54.6,0.91,400.0,7.33,75,Consumer Electronics,Resolved,1.19,Preventive
DT-103971,2024-11-27,2024,November,11,48,Plant B - Lyon,Line 2,MC-7100,Painting Robot,Morning (06:00-14:00),OP-1216,D. Muller,Preventive Maintenance,Scheduled Inspection,Planned,Scheduled maintenance plan (TPM calendar),135.0,2.25,1198.92,8.88,79,Packaging Materials,Resolved,2.74,Predictive
DT-103967,2024-11-27,2024,November,11,48,Plant A - Stuttgart,Line 2,MC-2152,Assembly Robot,Afternoon (14:00-22:00),OP-1089,E. Wagner,Software/PLC Error,Firmware Crash,Unplanned,Software bug,103.8,1.73,1514.88,14.59,103,Industrial Parts,Pending,,Corrective
DT-103968,2024-11-27,2024,November,11,48,Plant B - Lyon,Line 1,MC-1574,Painting Robot,Afternoon (14:00-22:00),OP-1153,F. Rousseau,Electrical Failure,Sensor Fault,Unplanned,Faulty relay,76.3,1.27,497.66,6.52,53,Packaging Materials,Resolved,1.65,Corrective
DT-103966,2024-11-27,2024,November,11,48,Plant A - Stuttgart,Line 2,MC-2152,Assembly Robot,Afternoon (14:00-22:00),OP-1386,S. Kaczmarek,Utility Failure,Power Outage,Unplanned,Chiller malfunction,98.7,1.65,620.79,6.29,80,Packaging Materials,In Progress,1.02,Corrective
DT-103970,2024-11-27,2024,November,11,48,Plant C - Katowice,Line 3,MC-4933,Painting Robot,Morning (06:00-14:00),OP-1362,R. Nagy,Quality Inspection,Non-Conformance Review,Planned,Customer complaint follow-up,87.2,1.45,656.77,7.53,55,Automotive Component,Resolved,2.27,Preventive
DT-103973,2024-11-28,2024,November,11,48,Plant C - Katowice,Line 3,MC-3041,Injection Molding,Afternoon (14:00-22:00),OP-1033,F. Rousseau,Tooling Issue,Die Misalignment,Unplanned,Incorrect feed rate,166.6,2.78,952.27,5.72,254,Packaging Materials,In Progress,2.16,Corrective
DT-103974,2024-11-28,2024,November,11,48,Plant B - Lyon,Line 1,MC-8447,Press Machine,Morning (06:00-14:00),OP-1095,E. Wagner,Preventive Maintenance,Calibration,Planned,Scheduled maintenance plan (TPM calendar),135.9,2.27,853.64,6.28,120,Packaging Materials,Resolved,2.33,Preventive
DT-103975,2024-11-28,2024,November,11,48,Plant A - Stuttgart,Line 3,MC-4621,Packaging Unit,Afternoon (14:00-22:00),OP-1217,M. Novak,Electrical Failure,Power Supply Failure,Unplanned,Corroded contact,122.1,2.03,1015.21,8.31,127,Packaging Materials,In Progress,1.26,Corrective
DT-103976,2024-11-28,2024,November,11,48,Plant A - Stuttgart,Line 3,MC-5053,Conveyor System,Morning (06:00-14:00),OP-1104,N. Horvat,Material Shortage,Component Stockout,Unplanned,Customs delay,209.0,3.48,1411.67,6.75,91,Medical Device,Resolved,5.87,N/A
DT-103977,2024-11-28,2024,November,11,48,Plant C - Katowice,Line 2,MC-8160,Conveyor System,Night (22:00-06:00),OP-1188,E. Wagner,Mechanical Failure,Hydraulic Leak,Unplanned,Lubrication failure,206.0,3.43,1874.46,9.1,83,Packaging Materials,In Progress,1.89,Emergency
DT-103978,2024-11-29,2024,November,11,48,Plant C - Katowice,Line 1,MC-5200,Injection Molding,Night (22:00-06:00),OP-1127,J. Dubois,Quality Inspection,Non-Conformance Review,Planned,Dimensional deviation,18.1,0.3,121.96,6.74,28,Packaging Materials,Resolved,0.41,Preventive
DT-103979,2024-11-29,2024,November,11,48,Plant D - Bratislava,Line 1,MC-7909,Injection Molding,Night (22:00-06:00),OP-1185,P. Kowalski,Tooling Issue,Tool Wear,Unplanned,Incorrect feed rate,40.5,0.68,390.2,9.63,67,Consumer Electronics,Resolved,1.03,Corrective
DT-103980,2024-11-29,2024,November,11,48,Plant A - Stuttgart,Line 2,MC-2152,Assembly Robot,Morning (06:00-14:00),OP-1259,L. Fischer,Software/PLC Error,Firmware Crash,Unplanned,Software bug,44.6,0.74,543.23,12.18,40,Industrial Parts,Resolved,0.97,Corrective
DT-103981,2024-11-29,2024,November,11,48,Plant D - Bratislava,Line 1,MC-1874,Packaging Unit,Morning (06:00-14:00),OP-1077,E. Wagner,Quality Inspection,Non-Conformance Review,Planned,Dimensional deviation,75.8,1.26,265.72,3.51,94,Medical Device,Pending,,Preventive
DT-103982,2024-11-29,2024,November,11,48,Plant A - Stuttgart,Line 3,MC-2642,Injection Molding,Morning (06:00-14:00),OP-1316,B. Klein,Changeover,Product Changeover,Planned,Scheduled production changeover,61.2,1.02,329.8,5.39,76,Automotive Component,Resolved,1.44,N/A
DT-103983,2024-11-29,2024,November,11,48,Plant C - Katowice,Line 2,MC-5166,Robotic Welder,Night (22:00-06:00),OP-1104,D. Muller,Mechanical Failure,Hydraulic Leak,Unplanned,Component wear beyond tolerance,295.3,4.92,2758.36,9.34,245,Packaging Materials,Resolved,7.61,Corrective
DT-103991,2024-11-30,2024,November,11,48,Plant C - Katowice,Line 1,MC-1394,Conveyor System,Morning (06:00-14:00),OP-1089,F. Rousseau,Tooling Issue,Tool Breakage,Unplanned,Incorrect feed rate,53.2,0.89,216.59,4.07,21,Automotive Component,Resolved,1.16,Corrective
DT-103990,2024-11-30,2024,November,11,48,Plant A - Stuttgart,Line 3,MC-8033,Painting Robot,Afternoon (14:00-22:00),OP-1046,P. Kowalski,Electrical Failure,Sensor Fault,Unplanned,Voltage spike,123.4,2.06,1278.52,10.36,72,Packaging Materials,Resolved,3.68,Emergency
DT-103989,2024-11-30,2024,November,11,48,Plant C - Katowice,Line 2,MC-9148,Injection Molding,Morning (06:00-14:00),OP-1062,P. Kowalski,Mechanical Failure,Bearing Failure,Unplanned,Fatigue crack,102.6,1.71,1023.11,9.97,163,Automotive Component,Resolved,2.62,Emergency
DT-103988,2024-11-30,2024,November,11,48,Plant B - Lyon,Line 2,MC-7100,Painting Robot,Night (22:00-06:00),OP-1035,P. Kowalski,Software/PLC Error,Firmware Crash,Unplanned,Configuration drift,71.8,1.2,372.09,5.18,50,Medical Device,Resolved,1.8,Corrective
DT-103987,2024-11-30,2024,November,11,48,Plant A - Stuttgart,Line 3,MC-5908,Press Machine,Night (22:00-06:00),OP-1196,R. Nagy,Tooling Issue,Mold Damage,Unplanned,Exceeded tool life,87.8,1.46,577.39,6.58,61,Industrial Parts,Pending,,Corrective
DT-103986,2024-11-30,2024,November,11,48,Plant A - Stuttgart,Line 2,MC-9779,Assembly Robot,Afternoon (14:00-22:00),OP-1397,M. Novak,Electrical Failure,Power Supply Failure,Unplanned,Overheated component,121.3,2.02,1382.06,11.39,96,Consumer Electronics,In Progress,1.39,Corrective
DT-103984,2024-11-30,2024,November,11,48,Plant A - Stuttgart,Line 3,MC-5053,Conveyor System,Morning (06:00-14:00),OP-1378,D. Muller,Utility Failure,Cooling System Failure,Unplanned,Chiller malfunction,134.5,2.24,872.59,6.49,68,Automotive Component,Resolved,3.34,Corrective
DT-103985,2024-11-30,2024,November,11,48,Plant C - Katowice,Line 2,MC-9148,Injection Molding,Afternoon (14:00-22:00),OP-1374,T. Weber,Preventive Maintenance,Scheduled Lubrication,Planned,Scheduled maintenance plan (TPM calendar),165.1,2.75,789.91,4.78,278,Packaging Materials,Resolved,3.77,Predictive
DT-103992,2024-12-01,2024,December,12,48,Plant C - Katowice,Line 2,MC-5166,Robotic Welder,Morning (06:00-14:00),OP-1008,L. Fischer,Electrical Failure,Control Panel Fault,Unplanned,Voltage spike,59.6,0.99,773.93,12.99,55,Automotive Component,Resolved,1.2,Corrective
DT-103993,2024-12-01,2024,December,12,48,Plant D - Bratislava,Line 1,MC-1874,Packaging Unit,Night (22:00-06:00),OP-1026,S. Kaczmarek,Changeover,Tooling Changeover,Planned,Scheduled production changeover,113.1,1.89,353.13,3.12,136,Automotive Component,Resolved,2.78,N/A
DT-103994,2024-12-01,2024,December,12,48,Plant D - Bratislava,Line 2,MC-1066,Press Machine,Afternoon (14:00-22:00),OP-1347,T. Weber,Material Shortage,Component Stockout,Unplanned,Customs delay,147.9,2.47,1295.62,8.76,104,Automotive Component,In Progress,1.62,N/A
DT-103995,2024-12-01,2024,December,12,48,Plant A - Stuttgart,Line 2,MC-2152,Assembly Robot,Morning (06:00-14:00),OP-1278,A. Schmidt,Material Shortage,Component Stockout,Unplanned,Customs delay,270.8,4.51,2642.61,9.76,231,Packaging Materials,Pending,,N/A
DT-103996,2024-12-01,2024,December,12,48,Plant A - Stuttgart,Line 3,MC-4621,Packaging Unit,Afternoon (14:00-22:00),OP-1329,A. Schmidt,Software/PLC Error,SCADA Timeout,Unplanned,Software bug,41.0,0.68,223.08,5.44,49,Consumer Electronics,Resolved,0.76,Corrective
DT-103997,2024-12-01,2024,December,12,48,Plant C - Katowice,Line 2,MC-9148,Injection Molding,Morning (06:00-14:00),OP-1343,M. Novak,Electrical Failure,Sensor Fault,Unplanned,Overheated component,184.6,3.08,1574.53,8.53,308,Automotive Component,Resolved,4.88,Corrective
DT-104004,2024-12-02,2024,December,12,49,Plant C - Katowice,Line 2,MC-9148,Injection Molding,Afternoon (14:00-22:00),OP-1293,T. Weber,Utility Failure,Water Supply Interruption,Unplanned,Grid instability,34.6,0.58,421.59,12.18,53,Automotive Component,Resolved,0.95,Emergency
DT-104007,2024-12-02,2024,December,12,49,Plant A - Stuttgart,Line 1,MC-1773,Press Machine,Afternoon (14:00-22:00),OP-1349,E. Wagner,Utility Failure,Cooling System Failure,Unplanned,Grid instability,42.2,0.7,372.14,8.82,30,Packaging Materials,Resolved,1.21,Corrective
DT-104006,2024-12-02,2024,December,12,49,Plant D - Bratislava,Line 2,MC-7141,Robotic Welder,Night (22:00-06:00),OP-1322,J. Dubois,Changeover,Tooling Changeover,Planned,Scheduled production changeover,135.8,2.26,1170.61,8.62,145,Automotive Component,Pending,,N/A
DT-104005,2024-12-02,2024,December,12,49,Plant D - Bratislava,Line 1,MC-1874,Packaging Unit,Night (22:00-06:00),OP-1095,J. Dubois,Utility Failure,Cooling System Failure,Unplanned,Grid instability,180.2,3.0,493.87,2.74,241,Automotive Component,Resolved,4.07,Emergency
DT-104008,2024-12-02,2024,December,12,49,Plant C - Katowice,Line 3,MC-5280,Packaging Unit,Afternoon (14:00-22:00),OP-1135,P. Kowalski,Preventive Maintenance,Scheduled Lubrication,Planned,Scheduled maintenance plan (TPM calendar),142.1,2.37,681.8,4.8,165,Medical Device,Resolved,4.01,Preventive
DT-104002,2024-12-02,2024,December,12,49,Plant B - Lyon,Line 2,MC-1611,Injection Molding,Night (22:00-06:00),OP-1070,K. Varga,Electrical Failure,Power Supply Failure,Unplanned,Faulty relay,33.6,0.56,281.54,8.38,54,Automotive Component,Resolved,0.84,Emergency
DT-104001,2024-12-02,2024,December,12,49,Plant B - Lyon,Line 1,MC-1574,Painting Robot,Afternoon (14:00-22:00),OP-1150,N. Horvat,Mechanical Failure,Motor Burnout,Unplanned,Component wear beyond tolerance,90.0,1.5,1005.5,11.17,67,Automotive Component,Resolved,1.77,Emergency
DT-104000,2024-12-02,2024,December,12,49,Plant C - Katowice,Line 2,MC-9148,Injection Molding,Night (22:00-06:00),OP-1031,P. Kowalski,Electrical Failure,Control Panel Fault,Unplanned,Faulty relay,37.0,0.62,274.96,7.43,52,Industrial Parts,Resolved,1.09,Emergency
DT-103999,2024-12-02,2024,December,12,49,Plant D - Bratislava,Line 1,MC-7909,Injection Molding,Night (22:00-06:00),OP-1150,B. Klein,Software/PLC Error,Firmware Crash,Unplanned,Configuration drift,99.1,1.65,519.85,5.25,135,Medical Device,In Progress,1.25,Corrective
DT-103998,2024-12-02,2024,December,12,49,Plant D - Bratislava,Line 1,MC-6667,Press Machine,Afternoon (14:00-22:00),OP-1092,R. Nagy,Preventive Maintenance,Filter Replacement,Planned,Scheduled maintenance plan (TPM calendar),102.5,1.71,772.56,7.54,79,Consumer Electronics,Resolved,2.37,Predictive
DT-104003,2024-12-02,2024,December,12,49,Plant C - Katowice,Line 1,MC-2751,Press Machine,Afternoon (14:00-22:00),OP-1323,D. Muller,Operator Error,Incorrect Setup,Unplanned,Distraction,16.7,0.28,231.84,13.88,11,Industrial Parts,Resolved,0.49,N/A
DT-104009,2024-12-03,2024,December,12,49,Plant C - Katowice,Line 3,MC-3041,Injection Molding,Afternoon (14:00-22:00),OP-1072,B. Klein,Tooling Issue,Mold Damage,Unplanned,Incorrect feed rate,29.5,0.49,427.07,14.48,38,Packaging Materials,Resolved,0.81,Corrective
DT-104010,2024-12-03,2024,December,12,49,Plant D - Bratislava,Line 1,MC-7909,Injection Molding,Night (22:00-06:00),OP-1244,F. Rousseau,Material Shortage,Component Stockout,Unplanned,Supplier logistics delay,277.1,4.62,3153.35,11.38,335,Automotive Component,Resolved,7.98,N/A
DT-104011,2024-12-03,2024,December,12,49,Plant C - Katowice,Line 3,MC-7027,Assembly Robot,Morning (06:00-14:00),OP-1113,E. Wagner,Software/PLC Error,SCADA Timeout,Unplanned,Network latency,75.9,1.27,582.41,7.67,60,Industrial Parts,Resolved,1.95,Corrective
DT-104012,2024-12-03,2024,December,12,49,Plant A - Stuttgart,Line 3,MC-4621,Packaging Unit,Night (22:00-06:00),OP-1247,A. Schmidt,Mechanical Failure,Belt Breakage,Unplanned,Misalignment,257.7,4.29,1457.39,5.66,321,Packaging Materials,Resolved,6.1,Emergency
DT-104013,2024-12-03,2024,December,12,49,Plant C - Katowice,Line 3,MC-3041,Injection Molding,Morning (06:00-14:00),OP-1326,T. Weber,Mechanical Failure,Motor Burnout,Unplanned,Component wear beyond tolerance,212.1,3.53,1561.84,7.36,282,Packaging Materials,Resolved,3.95,Emergency
DT-104014,2024-12-04,2024,December,12,49,Plant D - Bratislava,Line 2,MC-7141,Robotic Welder,Morning (06:00-14:00),OP-1118,L. Fischer,Changeover,Product Changeover,Planned,Scheduled production changeover,76.9,1.28,823.5,10.71,63,Industrial Parts,In Progress,0.83,N/A
DT-104015,2024-12-04,2024,December,12,49,Plant C - Katowice,Line 2,MC-8160,Conveyor System,Afternoon (14:00-22:00),OP-1385,A. Schmidt,Material Shortage,Supplier Late Delivery,Unplanned,Customs delay,181.7,3.03,734.3,4.04,97,Industrial Parts,In Progress,1.56,N/A
DT-104016,2024-12-04,2024,December,12,49,Plant D - Bratislava,Line 1,MC-1874,Packaging Unit,Afternoon (14:00-22:00),OP-1300,N. Horvat,Quality Inspection,In-Process Quality Hold,Planned,Dimensional deviation,33.6,0.56,139.13,4.14,43,Medical Device,Resolved,0.9,Preventive
DT-104021,2024-12-05,2024,December,12,49,Plant B - Lyon,Line 2,MC-5010,Painting Robot,Afternoon (14:00-22:00),OP-1246,P. Kowalski,Utility Failure,Cooling System Failure,Unplanned,Compressor failure,148.2,2.47,1522.31,10.27,107,Packaging Materials,Resolved,3.36,Corrective
DT-104019,2024-12-05,2024,December,12,49,Plant C - Katowice,Line 3,MC-4933,Painting Robot,Afternoon (14:00-22:00),OP-1387,D. Muller,Utility Failure,Compressed Air Loss,Unplanned,Grid instability,191.5,3.19,2108.96,11.01,120,Packaging Materials,Pending,,Corrective
DT-104020,2024-12-05,2024,December,12,49,Plant C - Katowice,Line 2,MC-1687,Injection Molding,Morning (06:00-14:00),OP-1106,P. Kowalski,Preventive Maintenance,Filter Replacement,Planned,Scheduled maintenance plan (TPM calendar),192.2,3.2,958.64,4.99,257,Automotive Component,Resolved,3.88,Preventive
DT-104017,2024-12-05,2024,December,12,49,Plant D - Bratislava,Line 1,MC-6667,Press Machine,Afternoon (14:00-22:00),OP-1348,F. Rousseau,Changeover,Recipe Changeover,Planned,Scheduled production changeover,81.6,1.36,621.82,7.62,63,Packaging Materials,Pending,,N/A
DT-104018,2024-12-05,2024,December,12,49,Plant C - Katowice,Line 1,MC-7702,Painting Robot,Afternoon (14:00-22:00),OP-1210,D. Muller,Utility Failure,Cooling System Failure,Unplanned,Chiller malfunction,133.4,2.22,1579.88,11.84,102,Industrial Parts,Pending,,Corrective
DT-104034,2024-12-06,2024,December,12,49,Plant A - Stuttgart,Line 2,MC-9779,Assembly Robot,Morning (06:00-14:00),OP-1150,M. Novak,Material Shortage,Raw Material Delay,Unplanned,Supplier logistics delay,282.3,4.71,4045.34,14.33,283,Medical Device,In Progress,2.65,N/A
DT-104033,2024-12-06,2024,December,12,49,Plant B - Lyon,Line 2,MC-5010,Painting Robot,Afternoon (14:00-22:00),OP-1357,A. Schmidt,Material Shortage,Supplier Late Delivery,Unplanned,Inventory planning gap,248.6,4.14,2346.97,9.44,157,Packaging Materials,Pending,,N/A
DT-104032,2024-12-06,2024,December,12,49,Plant B - Lyon,Line 2,MC-7304,Press Machine,Morning (06:00-14:00),OP-1176,J. Dubois,Mechanical Failure,Bearing Failure,Unplanned,Component wear beyond tolerance,203.5,3.39,1416.87,6.96,185,Packaging Materials,Pending,,Emergency
DT-104031,2024-12-06,2024,December,12,49,Plant A - Stuttgart,Line 3,MC-4621,Packaging Unit,Afternoon (14:00-22:00),OP-1031,K. Varga,Electrical Failure,Wiring Short Circuit,Unplanned,Overheated component,89.5,1.49,576.79,6.44,96,Consumer Electronics,Resolved,1.83,Corrective
DT-104030,2024-12-06,2024,December,12,49,Plant C - Katowice,Line 3,MC-4933,Painting Robot,Afternoon (14:00-22:00),OP-1156,A. Schmidt,Software/PLC Error,PLC Program Fault,Unplanned,Network latency,110.3,1.84,916.97,8.31,76,Packaging Materials,Pending,,Corrective
DT-104029,2024-12-06,2024,December,12,49,Plant B - Lyon,Line 1,MC-1574,Painting Robot,Afternoon (14:00-22:00),OP-1009,P. Kowalski,Mechanical Failure,Gearbox Malfunction,Unplanned,Lubrication failure,136.0,2.27,1003.36,7.38,97,Medical Device,In Progress,1.6,Corrective
DT-104028,2024-12-06,2024,December,12,49,Plant C - Katowice,Line 2,MC-4697,Painting Robot,Night (22:00-06:00),OP-1224,T. Weber,Utility Failure,Power Outage,Unplanned,Compressor failure,201.4,3.36,1132.51,5.62,117,Packaging Materials,Resolved,3.65,Corrective
DT-104026,2024-12-06,2024,December,12,49,Plant A - Stuttgart,Line 2,MC-7849,Packaging Unit,Morning (06:00-14:00),OP-1365,J. Dubois,Mechanical Failure,Bearing Failure,Unplanned,Lubrication failure,80.7,1.34,671.87,8.33,88,Automotive Component,Resolved,1.94,Emergency
DT-104025,2024-12-06,2024,December,12,49,Plant B - Lyon,Line 2,MC-7100,Painting Robot,Night (22:00-06:00),OP-1033,T. Weber,Software/PLC Error,PLC Program Fault,Unplanned,Configuration drift,43.6,0.73,332.15,7.62,27,Medical Device,Resolved,1.1,Corrective
DT-104024,2024-12-06,2024,December,12,49,Plant A - Stuttgart,Line 3,MC-5502,Conveyor System,Afternoon (14:00-22:00),OP-1238,B. Klein,Operator Error,Safety Interlock Triggered,Unplanned,Inadequate training,27.9,0.46,266.22,9.54,12,Medical Device,Pending,,N/A
DT-104023,2024-12-06,2024,December,12,49,Plant D - Bratislava,Line 1,MC-6667,Press Machine,Morning (06:00-14:00),OP-1209,N. Horvat,Tooling Issue,Die Misalignment,Unplanned,Incorrect feed rate,38.8,0.65,256.37,6.61,35,Industrial Parts,In Progress,0.49,Corrective
DT-104022,2024-12-06,2024,December,12,49,Plant A - Stuttgart,Line 2,MC-7849,Packaging Unit,Morning (06:00-14:00),OP-1374,L. Fischer,Mechanical Failure,Motor Burnout,Unplanned,Component wear beyond tolerance,117.9,1.97,296.01,2.51,140,Medical Device,In Progress,1.45,Emergency
DT-104027,2024-12-06,2024,December,12,49,Plant B - Lyon,Line 2,MC-1611,Injection Molding,Night (22:00-06:00),OP-1056,R. Nagy,Electrical Failure,Control Panel Fault,Unplanned,Corroded contact,109.0,1.82,1096.17,10.06,142,Industrial Parts,In Progress,0.78,Corrective
DT-104039,2024-12-07,2024,December,12,49,Plant C - Katowice,Line 2,MC-4697,Painting Robot,Night (22:00-06:00),OP-1171,M. Novak,Mechanical Failure,Gearbox Malfunction,Unplanned,Lubrication failure,137.5,2.29,908.32,6.61,105,Automotive Component,Resolved,3.14,Emergency
DT-104038,2024-12-07,2024,December,12,49,Plant C - Katowice,Line 1,MC-2388,Assembly Robot,Night (22:00-06:00),OP-1353,F. Rousseau,Utility Failure,Power Outage,Unplanned,Compressor failure,187.7,3.13,1271.03,6.77,147,Industrial Parts,Resolved,3.34,Emergency
DT-104035,2024-12-07,2024,December,12,49,Plant A - Stuttgart,Line 3,MC-4621,Packaging Unit,Morning (06:00-14:00),OP-1391,N. Horvat,Preventive Maintenance,Filter Replacement,Planned,Scheduled maintenance plan (TPM calendar),32.8,0.55,161.17,4.91,36,Consumer Electronics,In Progress,0.28,Predictive
DT-104036,2024-12-07,2024,December,12,49,Plant D - Bratislava,Line 2,MC-4486,Press Machine,Morning (06:00-14:00),OP-1381,K. Varga,Utility Failure,Compressed Air Loss,Unplanned,Grid instability,57.0,0.95,598.38,10.5,48,Automotive Component,Resolved,1.57,Emergency
DT-104037,2024-12-07,2024,December,12,49,Plant B - Lyon,Line 2,MC-1611,Injection Molding,Afternoon (14:00-22:00),OP-1116,D. Muller,Mechanical Failure,Bearing Failure,Unplanned,Component wear beyond tolerance,208.0,3.47,2395.75,11.52,331,Packaging Materials,Resolved,5.91,Corrective
DT-104040,2024-12-08,2024,December,12,49,Plant D - Bratislava,Line 1,MC-6667,Press Machine,Afternoon (14:00-22:00),OP-1265,D. Muller,Electrical Failure,Control Panel Fault,Unplanned,Voltage spike,53.1,0.89,537.94,10.13,49,Packaging Materials,Pending,,Corrective
